6,36,1.249046
6,37,2.356194
7,48,0.785398
7,49,2.356194
8,48,-0.785398
10,23,0.785398
10,24,2.356194
10,37,1.249046
10,38,2.356194
10,48,0.785398
10,64,2.356194
11,14,3.141593
11,24,-1.570796
11,48,0.000000
11,77,2.356194
12,13,-1.570796
12,33,0.321751
12,44,0.785398
12,61,0.321751
13,33,-0.785398
13,35,-1.249046
13,50,-1.570796
13,51,3.141593
13,61,-0.785398
14,61,2.356194
15,42,1.249046
15,44,-1.892547
15,54,0.785398
15,56,1.892547
15,59,0.785398
16,13,3.141593
16,36,0.785398
16,37,1.570796
16,38,2.356194
16,46,0.000000
16,48,-1.570796
16,49,3.141593
16,62,2.819842
17,51,2.356194
17,53,-0.785398
18,41,0.000000
18,42,-1.570796
18,43,-2.356194
18,45,-0.785398
18,46,-1.570796
18,47,-2.356194
18,48,0.785398
18,60,-0.321751
18,81,-0.785398
19,8,0.321751
19,30,0.000000
19,31,1.570796
19,32,2.356194
19,55,-2.819842
19,76,0.321751
20,8,-1.570796
20,20,1.249046
20,22,1.892547
20,26,-0.785398
20,50,-2.356194
20,60,0.321751
20,76,-1.570796
21,18,0.785398
21,39,2.356194
21,47,-0.785398
21,48,-1.892547
21,54,-1.570796
21,73,1.892547
21,75,1.570796
22,22,-1.892547
22,33,2.356194
22,37,-0.785398
22,38,-1.892547
22,56,2.356194
22,58,0.785398
22,60,-2.819842
23,7,0.785398
23,20,-1.892547
23,30,0.785398
23,54,-0.785398
23,55,-1.892547
23,69,2.356194
23,70,-0.785398
23,71,-1.570796
23,76,2.819842
24,7,-0.785398
24,8,3.141593
24,43,1.249046
24,44,2.356194
24,46,0.785398
24,47,1.570796
24,48,2.356194
24,61,1.570796
24,62,2.356194
25,16,-0.785398
25,18,-1.570796
25,54,0.785398
25,55,1.570796
25,56,2.356194
25,57,-0.785398
25,58,-1.892547
25,80,0.321751
25,82,3.141593
26,20,2.356194
26,21,0.785398
26,22,2.356194
26,30,0.000000
26,31,-1.570796
26,32,-2.356194
26,39,1.570796
26,61,0.785398
26,68,-1.570796
26,70,1.570796
26,72,1.570796
26,80,-1.570796
27,11,0.000000
27,19,-1.892547
27,44,-2.356194
27,55,2.356194
27,61,0.000000
27,63,-0.785398
27,64,-1.892547
27,79,1.570796
27,83,0.785398
28,12,-1.570796
28,21,0.321751
28,24,2.356194
28,38,-0.785398
28,39,-1.892547
28,47,-1.570796
28,55,-2.819842
28,74,-1.570796
28,75,-2.356194
28,76,0.785398
28,77,1.570796
28,79,3.141593
28,83,0.000000
28,85,1.892547
28,89,2.356194
29,14,2.356194
29,49,1.570796
29,50,2.356194
29,51,0.785398
29,52,1.570796
29,59,1.249046
29,61,-1.570796
29,62,-2.356194
29,64,0.785398
29,65,1.570796
29,66,2.356194
29,69,-0.785398
29,89,3.141593
30,6,0.785398
30,16,-1.249046
30,17,-2.356194
30,20,-0.785398
30,21,-2.356194
30,41,0.321751
30,43,-2.356194
30,56,2.356194
30,58,-0.785398
30,59,-1.892547
30,80,-2.356194
30,82,-0.785398
30,83,-1.570796
30,85,-1.892547
30,89,-1.570796
31,6,0.000000
31,24,-1.570796
31,25,-2.356194
31,41,-1.570796
31,50,-2.356194
31,52,3.141593
31,72,-2.356194
32,12,-2.356194
32,21,-0.785398
32,22,-1.892547
32,52,-1.570796
32,61,1.249046
32,62,2.356194
32,63,-0.785398
32,64,-1.892547
32,67,0.785398
32,68,1.570796
32,70,-1.892547
33,5,0.321751
33,12,0.785398
33,53,0.000000
33,54,-0.785398
33,55,-1.570796
33,56,-2.356194
33,60,-0.785398
33,61,-1.892547
33,91,2.356194
34,5,-0.785398
34,65,1.249046
34,66,2.356194
34,67,-0.785398
34,68,-1.570796
34,69,-2.356194
34,89,0.785398
34,91,-2.819842
35,11,-0.785398
35,12,-1.892547
35,21,1.249046
35,22,2.356194
35,40,0.785398
35,41,1.570796
35,42,2.356194
35,61,1.249046
35,62,2.356194
35,64,-0.785398
35,65,-1.892547
36,20,-0.785398
36,21,-1.892547
36,54,2.356194
36,56,3.141593
36,58,0.000000
36,90,2.356194
37,26,1.249046
37,27,2.356194
37,61,-1.249046
37,62,3.141593
37,74,0.785398
37,75,1.570796
37,77,-1.892547
37,88,0.785398
37,90,-2.819842
38,12,1.249046
38,13,2.356194
38,25,-0.785398
38,26,-1.892547
38,28,-0.785398
38,41,-0.785398
38,42,-1.570796
38,43,-2.356194
38,52,-0.785398
38,54,2.819842
38,63,0.785398
38,64,3.141593
39,36,0.785398
39,37,1.570796
39,38,3.141593
39,76,0.000000
40,17,0.785398
40,18,1.570796
40,19,3.141593
40,26,1.249046
40,27,2.356194
40,28,-0.785398
40,29,-1.570796
40,30,-2.356194
40,55,-2.356194
40,61,0.785398
40,74,0.785398
40,81,0.785398
40,82,1.892547
40,90,-2.356194
41,5,0.785398
41,7,1.249046
41,13,2.356194
41,25,-0.785398
41,26,-1.892547
41,42,0.000000
41,50,0.785398
41,75,-1.249046
41,77,1.892547
42,5,-0.321751
42,12,-1.892547
42,18,0.785398
42,21,1.249046
42,22,2.356194
42,37,-1.570796
42,60,0.000000
42,61,-0.785398
42,62,-1.570796
42,64,-1.892547
42,77,-1.249046
42,79,1.892547
43,19,-2.356194
43,20,-0.785398
43,21,-1.892547
43,33,3.141593
43,49,3.141593
43,52,-2.356194
43,57,3.141593
43,71,0.000000
43,72,3.141593
43,79,-1.249046
43,80,-2.356194
43,90,3.141593
44,5,0.321751
44,8,-1.892547
44,75,0.000000
44,76,3.141593
44,82,-1.249046
44,83,-2.356194
45,12,1.249046
45,13,2.356194
45,15,3.141593
45,21,1.249046
45,23,1.570796
45,24,3.141593
45,35,1.249046
45,36,2.356194
45,69,0.785398
45,70,1.892547
45,85,0.000000
45,86,1.892547
46,5,0.000000
46,10,1.249046
46,12,-1.892547
46,19,1.249046
46,21,-1.892547
46,34,-0.785398
46,35,-1.892547
46,47,3.141593
46,53,1.570796
46,72,3.141593
46,79,0.000000
46,86,-1.249046
46,87,-2.356194
47,8,2.356194
47,9,-0.785398
47,10,-1.892547
47,17,1.249046
47,19,-1.892547
47,25,2.356194
47,40,0.000000
47,53,0.785398
47,62,0.785398
47,81,0.000000
47,82,1.892547
47,90,3.141593
48,5,0.000000
48,23,0.000000
48,24,-1.892547
48,36,2.356194
48,55,1.892547
48,63,-2.356194
48,76,0.000000
48,82,-1.249046
48,83,-2.356194
48,84,0.785398
48,85,1.892547
49,7,-1.570796
49,11,1.249046
49,12,3.141593
49,42,0.000000
49,55,-1.249046
49,56,-2.356194
49,58,3.141593
49,70,-1.249046
49,71,3.141593
49,85,-1.249046
49,86,3.141593
50,5,3.141593
50,10,-0.785398
50,11,-1.892547
50,46,0.785398
50,47,2.356194
50,80,0.000000
50,81,1.892547
50,87,0.000000
50,88,1.892547
51,16,-0.785398
51,17,-1.892547
51,37,3.141593
51,46,-0.785398
51,64,0.000000
51,76,1.570796
52,3,0.000000
52,40,0.000000
52,41,3.141593
52,52,1.249046
52,53,2.356194
52,59,3.141593
52,66,0.000000
52,67,1.570796
52,68,2.356194
