15,43,1.249046
15,44,3.141593
15,73,2.356194
17,28,0.785398
17,29,1.570796
17,30,2.356194
17,38,0.785398
17,39,1.570796
17,40,2.356194
17,41,-0.785398
18,16,1.249046
18,17,3.141593
21,13,0.321751
22,13,-1.570796
22,79,3.141593
23,48,1.570796
23,75,1.249046
24,48,0.000000
24,63,0.321751
24,77,-2.356194
25,48,-0.785398
25,63,-1.570796
26,77,2.356194
27,11,0.321751
27,13,3.141593
27,75,1.249046
27,77,3.141593
28,11,-1.570796
28,63,2.819842
28,77,-2.356194
29,29,2.356194
29,60,0.321751
29,73,0.321751
30,27,1.249046
30,29,3.141593
30,54,0.785398
30,64,3.141593
30,76,0.321751
30,78,2.819842
31,26,0.321751
31,56,2.356194
31,59,-0.785398
31,73,3.141593
32,53,0.321751
32,76,-0.321751
32,78,-2.819842
32,87,0.785398
33,53,-0.785398
33,55,-2.356194
33,68,-2.819842
33,73,-2.819842
34,11,3.141593
34,39,0.785398
34,47,0.321751
34,49,2.819842
34,61,0.000000
34,63,-1.892547
34,66,0.321751
34,86,0.321751
35,8,0.321751
35,29,-2.819842
35,32,0.000000
35,33,1.570796
35,35,1.892547
35,40,3.141593
35,47,-0.785398
35,52,3.141593
35,61,-0.785398
35,66,-1.570796
35,72,-2.356194
36,8,-1.570796
36,22,0.000000
36,23,1.570796
36,36,-2.356194
36,45,1.570796
36,62,1.570796
36,64,1.249046
36,65,3.141593
36,68,0.321751
36,84,1.249046
37,14,0.000000
37,15,1.570796
37,32,0.321751
37,45,-1.570796
37,62,-0.321751
37,68,-1.570796
37,72,2.356194
37,77,2.356194
37,82,1.249046
38,32,-0.785398
38,35,1.570796
38,39,-2.356194
38,75,1.249046
38,77,-2.356194
38,87,-0.785398
38,89,2.356194
39,15,-0.321751
39,17,-2.819842
39,32,-1.570796
39,36,3.141593
39,53,0.785398
39,59,1.570796
39,63,-0.785398
39,74,0.000000
39,84,-2.819842
39,89,-2.819842
40,21,-0.785398
40,26,-2.819842
40,29,-1.249046
40,30,3.141593
40,49,0.000000
40,54,0.000000
40,55,1.892547
40,59,-1.570796
40,64,-0.785398
40,72,1.249046
40,73,3.141593
41,16,0.000000
41,19,0.785398
41,20,2.356194
41,31,-2.356194
41,38,0.000000
41,55,-1.249046
41,56,3.141593
41,66,-1.249046
41,86,1.249046
41,88,-2.356194
42,20,-2.356194
42,25,0.000000
42,28,0.785398
42,29,1.892547
42,39,-1.570796
42,57,-2.356194
42,62,0.785398
42,74,1.249046
42,75,3.141593
42,78,0.785398
42,80,-1.892547
42,82,-2.356194
42,85,0.321751
43,16,3.141593
43,20,-1.570796
43,25,-0.785398
43,29,-1.249046
43,30,3.141593
43,34,0.000000
43,49,-2.356194
43,59,1.570796
43,63,0.000000
43,72,-2.356194
43,73,-0.785398
43,74,-1.892547
43,78,-1.570796
43,89,-1.892547
43,91,-2.356194
44,25,2.356194
44,41,-2.356194
44,45,0.000000
44,64,-1.570796
44,70,-0.785398
44,83,0.000000
45,11,1.249046
45,16,-2.819842
45,24,0.000000
45,25,-2.356194
45,32,0.000000
45,33,1.892547
45,37,0.000000
45,38,1.892547
45,51,0.000000
45,80,1.249046
45,82,2.356194
45,88,0.000000
45,90,0.000000
46,6,0.321751
46,8,-2.356194
46,29,0.785398
46,33,-1.249046
46,34,3.141593
46,38,-1.249046
46,40,1.892547
46,69,-0.785398
46,71,2.819842
46,74,1.249046
46,75,3.141593
46,87,3.141593
46,91,2.356194
47,6,-0.785398
47,19,1.249046
47,21,1.570796
47,22,3.141593
47,26,-1.570796
47,30,0.000000
47,35,1.570796
47,41,2.819842
47,49,0.000000
47,54,-2.356194
47,78,0.000000
47,85,0.000000
47,89,1.249046
48,35,-0.321751
48,41,-1.570796
48,50,-1.570796
48,61,3.141593
48,71,-0.321751
48,76,2.356194
48,84,3.141593
48,89,-1.892547
49,12,-2.356194
49,31,-0.321751
49,36,-1.249046
49,38,1.892547
49,46,0.000000
49,58,1.570796
49,66,0.000000
49,67,1.892547
49,75,-1.892547
50,15,0.000000
50,20,-1.892547
50,32,-1.249046
50,34,1.892547
50,43,1.570796
50,48,1.570796
50,53,0.000000
50,63,0.785398
50,67,-1.249046
50,68,-2.356194
50,80,0.000000
50,81,-1.892547
50,84,0.000000
50,89,1.249046
50,90,2.356194
50,91,3.141593
51,28,0.785398
51,34,-1.249046
51,35,3.141593
51,39,-1.249046
51,40,3.141593
51,49,3.141593
51,54,-1.570796
51,78,1.249046
51,79,3.141593
51,88,-0.785398
51,89,-1.892547
52,15,0.000000
