14,36,0.785398
14,37,1.570796
14,38,2.356194
14,53,0.785398
14,54,1.570796
14,55,2.356194
14,73,0.785398
14,74,1.892547
15,14,1.570796
16,13,0.321751
16,14,-2.819842
17,72,0.321751
18,12,0.321751
18,13,-2.819842
18,72,-0.785398
20,11,0.321751
20,12,-2.819842
20,49,0.321751
21,49,-0.785398
22,10,0.321751
22,11,-2.819842
22,58,0.785398
23,10,-0.785398
24,10,2.356194
24,48,0.321751
24,50,2.819842
26,37,2.356194
26,45,1.892547
26,50,-2.819842
26,55,-0.785398
26,57,-1.249046
26,59,-1.892547
27,7,0.321751
27,36,0.000000
27,37,-2.356194
28,7,-0.785398
28,49,-2.356194
29,29,1.249046
29,30,2.356194
29,33,0.785398
29,50,1.570796
29,53,0.785398
29,57,2.356194
29,74,1.570796
30,26,1.249046
30,27,2.356194
30,28,-0.785398
30,29,-1.892547
30,34,-1.249046
30,35,-2.356194
30,36,-0.785398
30,37,-1.570796
30,38,-2.356194
30,45,-1.892547
30,47,-2.356194
30,51,-2.356194
30,52,0.000000
30,74,-0.321751
31,25,0.000000
31,26,-1.892547
31,53,-0.785398
31,75,-1.249046
31,76,3.141593
32,14,0.321751
32,16,2.819842
32,60,-0.785398
32,62,2.819842
32,70,0.000000
32,71,3.141593
32,77,0.000000
33,7,2.356194
33,14,-0.785398
33,62,-2.356194
34,6,0.321751
34,16,-2.356194
34,26,2.356194
34,29,3.141593
34,33,0.000000
34,38,3.141593
34,40,0.000000
34,44,3.141593
34,47,-1.570796
34,78,0.000000
35,9,0.785398
35,10,1.570796
35,11,2.356194
35,14,0.785398
35,18,2.356194
35,25,-0.785398
35,74,0.000000
35,82,-2.356194
36,5,0.321751
36,6,-2.819842
36,17,-1.892547
36,78,-2.819842
37,5,-0.785398
37,33,0.000000
37,35,3.141593
37,38,0.000000
37,39,3.141593
37,77,-0.785398
38,12,-1.249046
38,14,-1.892547
38,19,0.000000
38,72,0.000000
39,17,2.356194
39,27,3.141593
39,31,3.141593
40,29,-0.785398
40,75,0.000000
40,76,2.356194
40,91,-2.356194
41,13,2.356194
41,17,0.000000
41,18,3.141593
41,23,0.785398
41,25,2.356194
41,34,0.000000
41,61,2.356194
41,76,-1.570796
41,84,0.785398
42,15,0.000000
42,24,-0.785398
42,36,-2.356194
42,60,0.000000
43,3,0.321751
43,5,2.819842
43,11,-0.785398
43,46,1.570796
43,53,0.785398
43,57,1.249046
43,58,2.356194
43,89,1.570796
44,3,-0.785398
44,5,-1.570796
44,27,0.785398
44,56,-0.785398
44,75,0.000000
44,76,-1.892547
44,82,0.785398
44,83,1.892547
44,90,3.141593
45,3,0.785398
45,7,2.356194
45,8,3.141593
45,19,2.356194
45,28,-2.356194
45,74,-0.785398
45,78,-0.785398
45,83,-1.249046
45,84,3.141593
45,91,-2.356194
46,3,-0.785398
46,4,-2.356194
46,5,-0.785398
46,6,-1.892547
46,16,1.570796
46,18,-0.785398
46,34,1.570796
46,45,0.785398
46,85,0.000000
47,2,-0.785398
47,9,2.356194
47,14,0.785398
47,22,-0.785398
47,24,-2.356194
47,34,-1.570796
47,42,0.000000
47,78,2.356194
47,86,-1.570796
48,31,3.141593
48,46,0.785398
48,59,1.570796
48,77,0.000000
48,88,3.141593
49,8,-1.570796
49,12,0.785398
49,29,-0.785398
49,47,3.141593
49,59,-0.321751
49,60,2.819842
49,91,1.570796
50,6,2.356194
50,13,-2.356194
50,48,-2.356194
50,75,1.570796
50,91,-1.570796
51,5,3.141593
51,10,0.785398
51,32,2.356194
51,60,0.000000
51,64,0.785398
51,65,1.570796
51,66,2.356194
51,73,0.785398
51,75,-2.819842
52,4,-1.570796
52,11,-2.356194
52,31,-0.785398
52,60,-0.785398
52,89,0.785398
53,2,0.000000
53,90,-2.356194
54,7,0.785398
54,50,0.000000
54,51,3.141593
54,61,0.785398
54,66,3.141593
55,8,-2.356194
55,61,0.000000
55,63,-0.785398
55,64,-1.892547
55,86,0.785398
56,6,0.000000
56,23,0.000000
56,24,3.141593
56,30,2.356194
56,61,-1.570796
56,88,3.141593
57,5,-0.785398
57,11,2.356194
57,29,-0.785398
57,67,-1.570796
57,79,0.000000
57,84,0.785398
58,59,-0.785398
58,80,-1.570796
58,85,-2.356194
59,9,-0.785398
59,39,0.000000
59,41,3.141593
60,36,0.000000
60,37,3.141593
60,65,1.570796
60,84,-2.356194
61,6,2.356194
61,28,2.356194
61,34,3.141593
61,45,0.000000
61,51,3.141593
61,81,0.785398
62,27,-0.785398
62,40,0.000000
62,42,3.141593
62,65,-1.570796
62,82,-2.356194
62,91,2.356194
63,30,-0.785398
63,78,0.785398
63,90,-0.785398
64,3,3.141593
64,28,2.356194
64,46,0.000000
64,48,3.141593
64,73,0.000000
65,2,-0.785398
65,27,-0.785398
65,59,2.356194
65,61,3.141593
65,75,-2.356194
65,87,0.785398
66,4,3.141593
66,58,-0.785398
66,82,-2.356194
67,90,-2.356194
68,86,0.785398
69,13,0.000000
69,15,3.141593
69,58,-1.570796
69,62,0.785398
69,75,0.000000
69,87,-2.356194
70,4,3.141593
70,49,3.141593
70,63,-2.356194
70,72,0.000000
70,73,3.141593
70,77,-2.356194
71,40,0.000000
71,83,0.785398
71,85,2.356194
72,2,-1.570796
72,58,0.000000
72,59,3.141593
73,5,2.356194
73,42,0.000000
73,48,3.141593
73,81,0.785398
74,4,-0.785398
74,82,-2.356194
75,2,1.570796
75,8,1.570796
76,2,-1.570796
76,8,-1.570796
76,60,0.000000
76,61,3.141593
77,53,0.000000
77,54,3.141593
78,72,0.785398
79,73,-2.356194
80,10,-2.356194
80,75,0.785398
80,91,3.141593
81,7,1.570796
81,89,-0.785398
82,5,0.000000
82,6,-0.785398
84,26,2.356194
84,80,-2.356194
86,9,2.356194
87,22,-0.785398
87,26,2.356194
88,45,0.000000
88,47,3.141593
88,49,0.000000
88,51,3.141593
89,4,1.570796
89,5,2.356194
89,11,2.356194
89,20,2.356194
89,24,-0.785398
89,28,2.356194
90,2,-0.785398
90,8,1.249046
90,9,2.356194
90,19,3.141593
90,22,2.356194
90,27,-0.785398
90,59,0.785398
91,3,-2.356194
91,7,0.000000
91,8,-1.892547
91,18,-1.570796
91,25,2.356194
91,69,0.785398
92,2,-0.785398
92,6,1.570796
92,24,-0.785398
92,70,-2.356194
93,63,-2.356194
93,67,0.785398
93,77,0.785398
93,85,2.356194
94,4,-0.785398
94,19,-1.570796
94,72,0.000000
94,73,3.141593
94,78,-2.356194
94,84,-0.785398
95,4,-1.570796
95,14,-0.785398
95,29,2.356194
96,7,0.000000
96,11,3.141593
96,28,-0.785398
