9,41,0.785398
9,42,1.892547
9,47,1.249046
9,48,2.356194
9,52,0.785398
9,53,1.892547
9,61,1.249046
9,62,2.356194
10,28,0.785398
10,29,2.356194
10,58,0.785398
10,59,1.570796
11,19,1.249046
11,20,3.141593
11,29,-1.570796
11,42,-0.785398
11,47,-2.356194
11,53,-0.785398
12,82,2.356194
13,17,-0.785398
15,53,2.356194
15,59,2.356194
16,53,3.141593
16,83,2.356194
18,47,0.785398
18,53,-2.819842
18,67,0.785398
19,42,2.356194
19,47,0.000000
19,69,2.356194
19,71,0.785398
19,72,1.570796
19,74,1.570796
19,76,-1.892547
20,38,1.892547
20,40,1.249046
20,42,3.141593
20,47,-0.785398
20,65,2.356194
20,66,-0.785398
21,47,2.356194
21,60,2.356194
21,71,0.321751
21,78,0.321751
22,32,-0.785398
22,33,-1.892547
22,36,-0.321751
22,40,-1.249046
22,42,-1.570796
22,43,3.141593
22,46,0.321751
22,47,-2.819842
22,57,2.356194
22,58,0.785398
22,69,3.141593
22,78,-1.570796
23,13,2.356194
23,50,1.249046
23,52,-1.570796
23,53,-2.356194
23,71,-2.819842
24,18,2.356194
24,36,0.000000
24,38,2.819842
24,57,-2.356194
24,58,-0.785398
25,38,-1.570796
25,45,-1.570796
25,55,-0.785398
25,66,-1.249046
25,67,-2.356194
25,69,-0.785398
25,70,-2.356194
25,78,2.819842
26,18,2.819842
26,21,0.785398
26,49,-1.892547
26,51,0.000000
26,52,1.892547
26,55,2.356194
27,15,0.321751
27,21,-0.785398
27,23,-1.570796
27,61,-2.356194
27,80,2.356194
27,81,0.785398
27,82,1.570796
27,83,2.356194
27,87,-0.785398
27,89,2.819842
28,25,2.356194
28,35,0.785398
28,36,1.570796
28,40,-2.356194
28,41,0.785398
28,42,1.892547
28,44,2.356194
28,65,2.356194
28,68,0.785398
28,69,1.892547
28,89,-2.356194
29,7,0.321751
29,24,-1.892547
29,32,0.785398
29,33,2.356194
29,49,1.249046
29,51,-1.892547
29,55,-0.785398
29,82,0.785398
29,89,2.356194
30,7,-1.570796
30,22,-1.892547
30,33,-1.570796
30,46,0.785398
30,47,1.570796
30,55,2.356194
30,65,1.570796
30,77,-1.570796
30,87,0.785398
31,13,1.570796
31,54,-0.785398
31,55,-2.356194
31,65,0.000000
31,90,2.819842
32,15,-1.249046
32,17,-1.892547
32,44,-2.356194
32,49,-1.892547
33,20,-0.785398
33,21,-2.356194
33,30,0.000000
33,34,-1.570796
33,41,-1.570796
33,71,-1.249046
33,72,3.141593
33,76,1.249046
33,78,1.892547
33,82,-1.570796
33,84,1.570796
33,86,1.570796
33,88,-1.570796
34,19,1.570796
34,37,-1.892547
34,61,3.141593
34,64,0.321751
35,4,0.321751
35,6,3.141593
35,18,-0.785398
35,34,-0.785398
35,35,-1.892547
35,62,1.570796
35,72,0.000000
35,73,-1.892547
35,80,-1.570796
36,4,-0.785398
36,24,0.785398
36,30,1.249046
36,31,2.356194
36,62,0.000000
36,64,-1.570796
36,66,-1.570796
36,68,1.570796
36,69,2.356194
36,82,-0.785398
36,83,-1.892547
36,85,-1.249046
36,86,-2.356194
36,87,0.785398
36,88,1.570796
